A1CLN0O9CKVYMO:3RYC5T2D74BU9FJJAP93WD8S155PRR,4,1446152707688,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 6638, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1CLN0O9CKVYMO:3RYC5T2D74BU9FJJAP93WD8S155PRR,5,1446152720156,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 12466, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1CLN0O9CKVYMO:3RYC5T2D74BU9FJJAP93WD8S155PRR,6,1446152732807,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 12649, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,0,1446153002522,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,1,1446153004804,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2275, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,2,1446153006111,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1306, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,3,1446153009510,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 3397, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,4,1446153019716,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 10205, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,5,1446153024387,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 4670, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1DY3EW6Q0B5K5:34S9DKFK74733VJS85O50KWU4DJNYV,6,1446153026255,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 1867, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,0,1446146181560,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,1,1446146183909,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2345, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,2,1446146185917,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 2006, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,3,1446146191170,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 5251, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,4,1446146193055,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1883, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,5,1446146198665,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 5608, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1EAEZ7VIHKQ2:3Z7EFSHGNAWVCMWREJTP1VV9332CXN,6,1446146201787,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 3121, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,0,1446152239760,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,1,1446152241527,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1765, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,2,1446152243449,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1919, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,3,1446152246125,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 2675, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,4,1446152247681,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1555, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,5,1446152250768,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 3086, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1FLNAFLLO3UPK:3FDJT1UU75Q4T1O50QRSXVHXFD8K55,6,1446152252105,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 1336, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,0,1446150215210,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,1,1446150308735,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 93523, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,2,1446150311652,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 2913, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,3,1446150318267,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 6612, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,4,1446150320695,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 2426, ""action"": ""PrevPage"", ""template"": ""instructions/instruct-4.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,5,1446150322698,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 1999, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,6,1446150334621,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 11919, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,7,1446150338762,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 4139, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,8,1446150342085,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 3319, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,0,1446150859719,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,1,1446150863254,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3527, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
