A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,focus,5445,off,1446150103930
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,focus,1146,on,1446150105076
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,237237,"[832, 799]",1446150342313
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,16906,"[924, 799]",1446150359219
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,806,"[1182, 799]",1446150360025
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,10388,"[787, 799]",1446150370413
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,1496,"[920, 799]",1446150371909
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,121488,"[813, 799]",1446150493397
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,283,"[809, 799]",1446150493680
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,64237,"[832, 799]",1446150557917
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,17088,"[711, 799]",1446150575005
A1IZGLH8YSAOVF:3KGTPGBS6Y3QX0AUCLTW5BNJXUEU2A,window_resize,149246,"[832, 799]",1446150724251
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,initialized,0,,1446150807799
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,window_resize,0,"[1022, 765]",1446150807799
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,7892,on,1446150815691
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,8194,off,1446150823885
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,9692,on,1446150833577
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,36447,off,1446150870024
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,151776,on,1446151021800
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,window_resize,17232,"[832, 797]",1446151039032
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,216644,off,1446151255676
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,9731,on,1446151265407
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,151206,off,1446151416613
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,6163,on,1446151422776
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,1686,off,1446151424462
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,focus,3033,on,1446151427495
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,initialized,0,,1446150821730
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,window_resize,0,"[1024, 768]",1446150821730
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,focus,213,on,1446150821943
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,focus,9325,off,1446150831268
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,focus,8298,on,1446150839566
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,focus,6837,off,1446150846403
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,focus,9456,on,1446150855859
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,window_resize,14880,"[832, 815]",1446150870739
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,initialized,0,,1446150117491
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,window_resize,0,"[1024, 721]",1446150117491
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,window_resize,36941,"[850, 721]",1446150154432
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,focus,68574,off,1446150223006
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,focus,4359,on,1446150227365
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,initialized,0,,1446153902647
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,window_resize,1,"[1024, 722]",1446153902648
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,window_resize,76983,"[834, 662]",1446153979631
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,initialized,0,,1446146019371
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,0,"[1366, 677]",1446146019371
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,50636,"[834, 661]",1446146070007
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,1459,"[1366, 677]",1446146071466
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,115410,"[834, 661]",1446146186876
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,49574,off,1446146236450
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,3183,on,1446146239633
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,537270,off,1446146776903
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,2576,on,1446146779479
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,10499,off,1446146789978
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,263323,on,1446147053301
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,2236,"[1366, 677]",1446147055537
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,1822,"[834, 661]",1446147057359
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,157201,off,1446147214560
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,8191,on,1446147222751
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,310360,off,1446147533111
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,focus,4049,on,1446147537160
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,window_resize,13937,"[1366, 677]",1446147551097
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,initialized,0,,1446150087425
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,0,"[1024, 705]",1446150087425
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,32344,"[832, 693]",1446150119769
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,2082,"[1366, 711]",1446150121851
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,31147,"[832, 693]",1446150152998
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,149711,"[1116, 693]",1446150302709
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,2184,"[1275, 693]",1446150304893
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,2950,"[1366, 768]",1446150307843
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,28916,"[1275, 693]",1446150336759
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,152980,"[832, 693]",1446150489739
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,focus,544658,off,1446151034397
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,focus,6055,on,1446151040452
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,focus,1389,off,1446151041841
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,198,"[681, 701]",1446151042039
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,focus,8107,on,1446151050146
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,window_resize,6008,"[832, 693]",1446151056154
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,initialized,0,,1446146166273
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,1,"[1022, 762]",1446146166274
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,224,on,1446146166498
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,3625,on,1446146170123
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,4864,off,1446146174987
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,20243,off,1446146195230
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,7582,on,1446146202812
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,2028,"[1536, 777]",1446146204840
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,15893,"[834, 816]",1446146220733
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,6874,"[1536, 777]",1446146227607
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,9104,"[834, 816]",1446146236711
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,7626,"[1059, 816]",1446146244337
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,751,"[1205, 816]",1446146245088
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,9753,off,1446146254841
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,focus,3901,on,1446146258742
A1SF93Q67XF0NP:3KYQYYSHYWPIN5ODDO142OMYCZ9DOJ,window_resize,26066,"[1536, 777]",1446146284808
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,initialized,0,,1446145869440
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,window_resize,0,"[1024, 768]",1446145869440
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,23617,off,1446145893057
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,16009,on,1446145909066
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,9913,off,1446145918979
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,50310,on,1446145969289
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,24100,off,1446145993389
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,21680,on,1446146015069
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,6251,off,1446146021320
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,89481,on,1446146110801
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,window_resize,8091,"[834, 813]",1446146118892
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,48939,off,1446146167831
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,60136,on,1446146227967
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,1414,off,1446146229381
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,20248,on,1446146249629
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,27648,off,1446146277277
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,38852,on,1446146316129
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,2697,off,1446146318826
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,13352,on,1446146332178
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,1399,off,1446146333577
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,8369,on,1446146341946
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,7873,off,1446146349819
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,24812,on,1446146374631
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,152049,off,1446146526680
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,44471,on,1446146571151
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,1187,off,1446146572338
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,120706,on,1446146693044
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,2280,off,1446146695324
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,1747,on,1446146697071
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,163033,off,1446146860104
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,8134,on,1446146868238
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,window_resize,613738,"[1920, 999]",1446147481976
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,window_resize,684,"[834, 813]",1446147482660
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,1593,off,1446147484253
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,6065,on,1446147490318
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,6476,off,1446147496794
A1T6EY2JB6S5ZZ:3Z7EFSHGNAWVCMWREJTP1VV9331CXM,focus,8367,on,1446147505161
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,initialized,0,,1446153976788
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,window_resize,0,"[1024, 768]",1446153976788
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,focus,8431,on,1446153985219
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,focus,24830,off,1446154010049
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,focus,3641,on,1446154013690
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,focus,3220,off,1446154016910
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,focus,1658,on,1446154018568
A1T9IKE8GV4LR4:3Q5ZZ9ZEVPXKY0M4R1UP7Q86KDG589,window_resize,7454,"[850, 828]",1446154026022
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,initialized,0,,1446152808611
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,window_resize,1,"[1024, 713]",1446152808612
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,window_resize,7535,"[1366, 677]",1446152816147
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,window_resize,47898,"[834, 661]",1446152864045
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,window_resize,1895,"[1366, 677]",1446152865940
A1U6A617Q95MTZ:3X4JMASXCNR45RYAX78NHX2GBBPB0S,window_resize,206861,"[834, 661]",1446153072801
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,initialized,0,,1446149882668
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,window_resize,0,"[1024, 768]",1446149882668
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,5184,off,1446149887852
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,1530,on,1446149889382
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,7362,off,1446149896744
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,14553,on,1446149911297
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,17208,off,1446149928505
A1VCAMP3XM62R4:3FE2ERCCZYQRC2R3IXSZ2I3NQIIOPE,focus,6881,on,1446149935386
